Question,Relevant Documents,Văn bản tham chiếu,Score,Relevant_Documents_Tokenized
việc điều phối sử dụng các nguồn lực chung phục vụ đào tạo của Đại học Quốc gia Hà Nội bao gồm những gì?,"(Document(metadata={}, page_content='1. Quy chế này quy định về đào tạo đại học theo hình thức chính quy và hình thức vừa làm vừa học tại Đại học Quốc gia Hà Nội, bao gồm: chương trình đào tạo và thời gian học tập; tổ chức và quản lý đào tạo; nghiên cứu khoa học của sinh viên; quyền lợi và nghĩa vụ của giảng viên, cố vấn học tập, sinh viên; kiểm tra, thi và đánh giá kết quả học tập; công nhận tốt nghiệp.'), 0.4071217149901031)","1. Quy chế này quy định về đào tạo đại học theo hình thức chính quy và hình thức vừa làm vừa học tại Đại học Quốc gia Hà Nội, bao gồm: chương trình đào tạo và thời gian học tập; tổ chức và quản lý đào tạo; nghiên cứu khoa học của sinh viên; quyền lợi và nghĩa vụ của giảng viên, cố vấn học tập, sinh viên; kiểm tra, thi và đánh giá kết quả học tập; công nhận tốt nghiệp.",0.4071217149901031,"['1', 'quy chế', 'này', 'quy định', 'về', 'đào tạo', 'đại học', 'theo', 'hình thức', 'chính quy', 'và', 'hình thức', 'vừa', 'làm', 'vừa', 'học', 'tại', 'đại học', 'quốc gia', 'hà nội', 'bao gồm', 'chương trình', 'đào tạo', 'và', 'thời gian', 'học tập', 'tổ chức', 'và', 'quản lý', 'đào tạo', 'nghiên cứu', 'khoa học', 'của', 'sinh viên', 'quyền lợi', 'và', 'nghĩa vụ', 'của', 'giảng viên', 'cố vấn', 'học tập', 'sinh viên', 'kiểm tra', 'thi', 'và', 'đánh giá', 'kết quả', 'học tập', 'công nhận', 'tốt nghiệp']"
muốn tham gia chương trình học liên thông từ cao đẳng lên đại học tại ĐHQGHN thì có cần điều kiện gì?,"(Document(metadata={}, page_content='Các điều kiện về trình độ tiếng Việt hoặc ngoại ngữ (là ngôn ngữ học tập trong chương trình đào tạo):'), 0.4035304663221868)",Các điều kiện về trình độ tiếng Việt hoặc ngoại ngữ (là ngôn ngữ học tập trong chương trình đào tạo):,0.4035304663221868,"['các', 'điều kiện', 'về', 'trình độ', 'tiếng', 'việt', 'hoặc', 'ngoại ngữ', 'là', 'ngôn ngữ', 'học tập', 'trong', 'chương trình', 'đào tạo']"
muốn tham gia chương trình học liên thông từ cao đẳng lên đại học tại ĐHQGHN thì có cần điều kiện gì?,"(Document(metadata={}, page_content='a) Có trình độ tiếng Việt hoặc ngoại ngữ cần dùng đạt chuẩn bậc 4 trở lên trước khi được tiếp nhận vào học. Việc kiểm tra do Trường Đại học Khoa học Xã hội và Nhân văn (đối với tiếng Việt) và Trường Đại học Ngoại ngữ (đối với ngoại ngữ) tổ chức thực hiện.'), 0.356244863306602)",a) Có trình độ tiếng Việt hoặc ngoại ngữ cần dùng đạt chuẩn bậc 4 trở lên trước khi được tiếp nhận vào học. Việc kiểm tra do Trường Đại học Khoa học Xã hội và Nhân văn (đối với tiếng Việt) và Trường Đại học Ngoại ngữ (đối với ngoại ngữ) tổ chức thực hiện.,0.356244863306602,"['a', 'có', 'trình độ', 'tiếng', 'việt', 'hoặc', 'ngoại ngữ', 'cần', 'dùng', 'đạt', 'chuẩn', 'bậc', '4', 'trở', 'lên', 'trước', 'khi', 'được', 'tiếp nhận', 'vào', 'học', 'việc', 'kiểm tra', 'do', 'trường', 'đại học', 'khoa học xã hội', 'và', 'nhân văn', 'đối với', 'tiếng', 'việt', 'và', 'trường', 'đại học', 'ngoại ngữ', 'đối với', 'ngoại ngữ', 'tổ chức', 'thực hiện']"
muốn tham gia chương trình học liên thông từ cao đẳng lên đại học tại ĐHQGHN thì có cần điều kiện gì?,"(Document(metadata={}, page_content='e) Chương trình đào tạo liên kết với cơ sở giáo dục nước ngoài do Đại học Quốc gia Hà Nội cấp bằng;'), 0.3507536768546632)",e) Chương trình đào tạo liên kết với cơ sở giáo dục nước ngoài do Đại học Quốc gia Hà Nội cấp bằng;,0.3507536768546632,"['e', 'chương trình', 'đào tạo', 'liên kết', 'với', 'cơ sở', 'giáo dục', 'nước ngoài', 'do', 'đại học', 'quốc gia', 'hà nội', 'cấp', 'bằng']"
muốn tham gia chương trình học liên thông từ cao đẳng lên đại học tại ĐHQGHN thì có cần điều kiện gì?,"(Document(metadata={}, page_content='g) Chương trình đào tạo liên kết với cơ sở giáo dục nước ngoài do Đại học Quốc gia Hà Nội và cơ sở giáo dục nước ngoài (đối tác nước ngoài) cùng cấp bằng;'), 0.33970749362214003)",g) Chương trình đào tạo liên kết với cơ sở giáo dục nước ngoài do Đại học Quốc gia Hà Nội và cơ sở giáo dục nước ngoài (đối tác nước ngoài) cùng cấp bằng;,0.33970749362214003,"['g', 'chương trình', 'đào tạo', 'liên kết', 'với', 'cơ sở', 'giáo dục', 'nước ngoài', 'do', 'đại học', 'quốc gia', 'hà nội', 'và', 'cơ sở', 'giáo dục', 'nước ngoài', 'đối tác', 'nước ngoài', 'cùng', 'cấp', 'bằng']"
thay đổi giảng viên hướng dẫn luận văn tốt nghiệp thì cần làm gì,"(Document(metadata={}, page_content='- Nhiệm vụ của giảng viên hướng dẫn, trách nhiệm của bộ môn đối với sinh viên trong thời gian làm khóa luận, đồ án tốt nghiệp;'), 0.38562302903318113)","- Nhiệm vụ của giảng viên hướng dẫn, trách nhiệm của bộ môn đối với sinh viên trong thời gian làm khóa luận, đồ án tốt nghiệp;",0.38562302903318113,"['nhiệm vụ', 'của', 'giảng viên', 'hướng dẫn', 'trách nhiệm', 'của', 'bộ môn', 'đối với', 'sinh viên', 'trong', 'thời gian', 'làm', 'khóa luận', 'đồ án', 'tốt nghiệp']"
thay đổi giảng viên hướng dẫn luận văn tốt nghiệp thì cần làm gì,"(Document(metadata={}, page_content='c) Sinh viên không đủ điều kiện làm khóa luận hoặc đồ án tốt nghiệp sẽ      đăng ký học các học phần thay thế do thủ trưởng đơn vị đào tạo quy định. Các học phần thay thế cho khóa luận, đồ án tốt nghiệp được tổ chức đào tạo, kiểm tra đánh giá như các học phần khác.'), 0.38315023128419845)","c) Sinh viên không đủ điều kiện làm khóa luận hoặc đồ án tốt nghiệp sẽ      đăng ký học các học phần thay thế do thủ trưởng đơn vị đào tạo quy định. Các học phần thay thế cho khóa luận, đồ án tốt nghiệp được tổ chức đào tạo, kiểm tra đánh giá như các học phần khác.",0.38315023128419845,"['c', 'sinh viên', 'không', 'đủ', 'điều kiện', 'làm', 'khóa luận', 'hoặc', 'đồ án', 'tốt nghiệp', 'sẽ', 'đăng ký', 'học', 'các', 'học phần', 'thay thế', 'do', 'thủ trưởng', 'đơn vị', 'đào tạo', 'quy định', 'các', 'học phần', 'thay thế', 'cho', 'khóa luận', 'đồ án', 'tốt nghiệp', 'được', 'tổ chức', 'đào tạo', 'kiểm tra', 'đánh giá', 'như', 'các', 'học', 'phần', 'khác']"
thay đổi giảng viên hướng dẫn luận văn tốt nghiệp thì cần làm gì,"(Document(metadata={}, page_content='5. Đối với sinh viên các chương trình đào tạo tài năng, chất lượng cao: Đề tài khoá luận phải đặt mục đích giải quyết một vấn đề có ý nghĩa lý luận hoặc thực tiễn trong lĩnh vực khoa học liên quan và phải gắn với đề tài nghiên cứu khoa học của giảng viên hướng dẫn; khóa luận phải chứa đựng yếu tố mới và sáng tạo, đảm bảo độ chính xác và tin cậy cao, trình bày mạch lạc, rõ ràng, có thể công bố trên tạp chí khoa học hoặc báo cáo ở hội nghị khoa học. Khuyến khích sinh viên chương trình đào tạo tài năng viết khoá luận bằng ngoại ngữ; nếu viết bằng tiếng Việt thì phải có bản tóm tắt nội dung bằng ngoại ngữ gồm ít nhất là 2 trang khổ A4. Hội đồng chấm khoá luận tốt nghiệp do thủ trưởng đơn vị đào tạo hoặc Chủ nhiệm khoa/Bộ môn được thủ trưởng đơn vị đào tạo ủy quyền ra quyết định thành lập. Hội đồng tối thiểu gồm 5 người, trong đó có 2 phản biện.'), 0.36083022969034473)","5. Đối với sinh viên các chương trình đào tạo tài năng, chất lượng cao: Đề tài khoá luận phải đặt mục đích giải quyết một vấn đề có ý nghĩa lý luận hoặc thực tiễn trong lĩnh vực khoa học liên quan và phải gắn với đề tài nghiên cứu khoa học của giảng viên hướng dẫn; khóa luận phải chứa đựng yếu tố mới và sáng tạo, đảm bảo độ chính xác và tin cậy cao, trình bày mạch lạc, rõ ràng, có thể công bố trên tạp chí khoa học hoặc báo cáo ở hội nghị khoa học. Khuyến khích sinh viên chương trình đào tạo tài năng viết khoá luận bằng ngoại ngữ; nếu viết bằng tiếng Việt thì phải có bản tóm tắt nội dung bằng ngoại ngữ gồm ít nhất là 2 trang khổ A4. Hội đồng chấm khoá luận tốt nghiệp do thủ trưởng đơn vị đào tạo hoặc Chủ nhiệm khoa/Bộ môn được thủ trưởng đơn vị đào tạo ủy quyền ra quyết định thành lập. Hội đồng tối thiểu gồm 5 người, trong đó có 2 phản biện.",0.36083022969034473,"['5', 'đối với', 'sinh viên', 'các', 'chương trình', 'đào tạo', 'tài năng', 'chất lượng', 'cao', 'đề tài', 'khóa luận', 'phải', 'đặt', 'mục đích', 'giải quyết', 'một', 'vấn đề', 'có', 'ý nghĩa', 'lý luận', 'hoặc', 'thực tiễn', 'trong', 'lĩnh vực', 'khoa học', 'liên quan', 'và', 'phải', 'gắn', 'với', 'đề tài', 'nghiên cứu', 'khoa học', 'của', 'giảng viên', 'hướng dẫn', 'khóa luận', 'phải', 'chứa đựng', 'yếu tố', 'mới', 'và', 'sáng tạo', 'đảm bảo', 'độ chính xác', 'và', 'tin cậy', 'cao', 'trình bày', 'mạch lạc', 'rõ ràng', 'có thể', 'công bố', 'trên', 'tạp chí', 'khoa học', 'hoặc', 'báo cáo', 'ở', 'hội nghị', 'khoa học', 'khuyến khích', 'sinh viên', 'chương trình', 'đào tạo', 'tài năng', 'viết', 'khóa luận', 'bằng', 'ngoại ngữ', 'nếu', 'viết', 'bằng', 'tiếng', 'việt', 'thì', 'phải', 'có', 'bản', 'tóm tắt', 'nội dung', 'bằng', 'ngoại ngữ', 'gồm', 'ít nhất', 'là', '2', 'trang', 'khổ a4', 'hội đồng chấm', 'khóa luận', 'tốt nghiệp', 'do', 'thủ trưởng', 'đơn vị', 'đào tạo', 'hoặc', 'chủ nhiệm', 'khoa', 'bộ môn', 'được', 'thủ trưởng', 'đơn vị', 'đào tạo', 'ủy', 'quyền', 'ra', 'quyết định', 'thành lập', 'hội đồng', 'tối thiểu', 'gồm', '5', 'người', 'trong', 'đó', 'có', '2', 'phản biện']"
thay đổi giảng viên hướng dẫn luận văn tốt nghiệp thì cần làm gì,"(Document(metadata={}, page_content='Điều 33. Giảng viên'), 0.3507416228559891)",Điều 33. Giảng viên,0.3507416228559891,"['điều', '33', 'giảng viên']"
tham gia khóa học kỹ năng mềm ngoài trường thì kết quả có được công nhận không,"(Document(metadata={}, page_content='c) Sinh viên không đủ điều kiện làm khóa luận hoặc đồ án tốt nghiệp sẽ      đăng ký học các học phần thay thế do thủ trưởng đơn vị đào tạo quy định. Các học phần thay thế cho khóa luận, đồ án tốt nghiệp được tổ chức đào tạo, kiểm tra đánh giá như các học phần khác.'), 0.38093549868864796)","c) Sinh viên không đủ điều kiện làm khóa luận hoặc đồ án tốt nghiệp sẽ      đăng ký học các học phần thay thế do thủ trưởng đơn vị đào tạo quy định. Các học phần thay thế cho khóa luận, đồ án tốt nghiệp được tổ chức đào tạo, kiểm tra đánh giá như các học phần khác.",0.38093549868864796,"['c', 'sinh viên', 'không', 'đủ', 'điều kiện', 'làm', 'khóa luận', 'hoặc', 'đồ án', 'tốt nghiệp', 'sẽ', 'đăng ký', 'học', 'các', 'học phần', 'thay thế', 'do', 'thủ trưởng', 'đơn vị', 'đào tạo', 'quy định', 'các', 'học phần', 'thay thế', 'cho', 'khóa luận', 'đồ án', 'tốt nghiệp', 'được', 'tổ chức', 'đào tạo', 'kiểm tra', 'đánh giá', 'như', 'các', 'học', 'phần', 'khác']"
tham gia khóa học kỹ năng mềm ngoài trường thì kết quả có được công nhận không,"(Document(metadata={}, page_content='3. Kết quả học tập của các học phần đã tích lũy của sinh viên chuyển ngành hoặc chuyển hình thức đào tạo sẽ được xem xét để bảo lưu và công nhận tương đương theo các học phần trong ngành mới.'), 0.34284861394795985)",3. Kết quả học tập của các học phần đã tích lũy của sinh viên chuyển ngành hoặc chuyển hình thức đào tạo sẽ được xem xét để bảo lưu và công nhận tương đương theo các học phần trong ngành mới.,0.34284861394795985,"['3', 'kết quả', 'học tập', 'của', 'các', 'học', 'phần', 'đã', 'tích lũy', 'của', 'sinh viên', 'chuyển', 'ngành', 'hoặc', 'chuyển', 'hình thức', 'đào tạo', 'sẽ', 'được', 'xem xét', 'để', 'bảo lưu', 'và', 'công nhận', 'tương đương', 'theo', 'các', 'học', 'phần', 'trong', 'ngành', 'mới']"
